State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Temperature,Precipitaion,Humidity,Soil_Type
Maharashtra,LATUR,2008,Rabi       ,Wheat,28600,33500,24.686,7.6494,65,Sandy
Maharashtra,LATUR,2008,Whole Year ,Sugarcane,38400,2074600,24.686,7.6494,65,Sandy
Maharashtra,LATUR,2009,Kharif     ,Arhar/Tur,81700,113200,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Bajra,4000,1500,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Castor seed,1200,200,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Cotton(lint),3200,6000,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Groundnut,2400,800,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Jowar,117200,90000,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Maize,3800,4400,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Moong(Green Gram),10600,900,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Niger seed,1200,100,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Rice,3200,1300,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Sesamum,3300,400,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Soyabean,217700,142600,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Sugarcane,39900,3031400,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Sunflower,6600,2000,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Kharif     ,Urad,23000,2000,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Rabi       ,Gram,63100,39600,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Rabi       ,Jowar,29100,24200,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Rabi       ,Linseed,400,100,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Rabi       ,Maize,1000,400,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Rabi       ,Rapeseed &Mustard,200,100,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Rabi       ,Safflower,22300,8800,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Rabi       ,Sunflower,27300,14800,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2009,Rabi       ,Wheat,25800,27800,24.652,36.0476,42,Sandy
Maharashtra,LATUR,2010,Kharif     ,Arhar/Tur,88600,103300,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Bajra,4300,2200,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Cotton(lint),3400,8000,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Groundnut,2700,1500,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Jowar,123600,176700,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Maize,4500,3900,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Moong(Green Gram),26300,16700,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Niger seed,1800,300,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Rice,6300,2800,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Sesamum,3600,800,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Soyabean,194500,431800,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Sugarcane,33000,2263800,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Sunflower,6500,4700,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Kharif     ,Urad,59800,43400,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Rabi       ,Gram,79600,65600,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Rabi       ,Jowar,31400,23200,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Rabi       ,Linseed,900,200,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Rabi       ,Maize,1600,3300,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Rabi       ,Rapeseed &Mustard,700,200,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Rabi       ,Safflower,18600,12200,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Rabi       ,Sunflower,27400,18600,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2010,Rabi       ,Wheat,33500,46000,24.6426,15.6004,38,Sandy
Maharashtra,LATUR,2011,Kharif     ,Arhar/Tur,106300,86100,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Bajra,3800,2100,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Cotton(lint),4900,13600,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Groundnut,3600,2100,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Jowar,106200,139700,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Maize,6800,9900,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Moong(Green Gram),14800,7900,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Niger seed,1700,500,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Other Kharif pulses,1200,200,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Rice,6700,3200,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Sesamum,3700,900,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Soyabean,265400,437200,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Sunflower,5300,3500,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Kharif     ,Urad,14700,9200,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Gram,65400,57200,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Jowar,27100,27300,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Linseed,900,200,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Maize,2100,5400,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Other  Rabi pulses,800,400,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Rapeseed &Mustard,1200,400,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Safflower,18300,11200,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Sunflower,7500,4300,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Rabi       ,Wheat,29100,43300,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Summer     ,Groundnut,3300,3500,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Summer     ,Maize,400,500,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Summer     ,Sunflower,500,300,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2011,Whole Year ,Sugarcane,42900,3113200,23.9426,19.1208,35,Sandy
Maharashtra,LATUR,2012,Kharif     ,Arhar/Tur,106300,150000,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Bajra,3800,2700,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Cotton(lint),5500,17800,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Groundnut,3000,2100,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Jowar,99900,166000,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Maize,6800,14300,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Moong(Green Gram),14800,10700,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Niger seed,1700,500,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Other Kharif pulses,1100,100,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Rice,8300,5000,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Sesamum,3700,1100,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Soyabean,265400,625400,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Sunflower,5300,3400,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Kharif     ,Urad,14700,11400,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Gram,71600,65800,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Jowar,30100,28200,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Linseed,1100,300,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Maize,2200,3800,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Other  Rabi pulses,700,300,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Rapeseed &Mustard,1400,300,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Safflower,19100,13300,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Sunflower,6800,4800,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Rabi       ,Wheat,31000,47300,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Summer     ,Groundnut,2600,3300,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Summer     ,Sunflower,300,200,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2012,Whole Year ,Sugarcane,46400,3051100,24.2392,50.0902,45,Sandy
Maharashtra,LATUR,2013,Kharif     ,Arhar/Tur,112400,156200,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Bajra,2700,1300,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Cotton(lint),4400,14200,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Groundnut,2900,2600,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Jowar,96000,147200,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Maize,7100,18500,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Moong(Green Gram),14800,12000,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Niger seed,1700,400,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Other Kharif pulses,600,200,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Rice,7600,5100,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Sesamum,3000,700,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Soyabean,308400,670400,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Sunflower,4200,2900,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Kharif     ,Urad,13000,12100,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Rabi       ,Gram,88200,131500,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Rabi       ,Jowar,30100,29900,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Rabi       ,Linseed,1000,300,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Rabi       ,Maize,3200,7500,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Rabi       ,Other  Rabi pulses,700,300,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Rabi       ,Safflower,21700,15500,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Rabi       ,Sunflower,6000,4500,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Rabi       ,Wheat,35200,44900,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Summer     ,Groundnut,3300,4800,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Summer     ,Maize,500,600,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Summer     ,Sunflower,200,200,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2013,Whole Year ,Sugarcane,41500,2902800,23.6954,32.8866,55,Sandy
Maharashtra,LATUR,2014,Kharif     ,Arhar/Tur,113200,28300,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Bajra,2500,400,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Castor seed,700,100,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Cotton(lint),3800,2700,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Groundnut,1700,400,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Jowar,88300,94600,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Maize,6700,4100,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Moong(Green Gram),13200,4800,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Niger seed,1200,200,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Other Kharif pulses,700,100,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Rice,5800,1100,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Sesamum,2100,300,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Soyabean,336800,210000,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Kharif     ,Sunflower,3400,700,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Rabi       ,Gram,67000,20000,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Rabi       ,Jowar,22200,8100,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Rabi       ,Linseed,500,,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Rabi       ,Maize,2000,1100,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Rabi       ,Other  Rabi pulses,400,100,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Rabi       ,Safflower,12900,3800,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Rabi       ,Sunflower,4000,1300,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Rabi       ,Wheat,47200,10800,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Summer     ,Groundnut,1500,1100,23.8562,24.4528,65,Sandy
Maharashtra,LATUR,2014,Whole Year ,Sugarcane,46400,2354600,23.8562,24.4528,65,Sandy
Maharashtra,NAGPUR,1997,Kharif     ,Arhar/Tur,51900,2500,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Bajra,100,100,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Gram,36800,9800,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Jowar,58200,51000,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Maize,200,200,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Moong(Green Gram),2900,1100,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Pulses total,621,132,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Rice,29200,23700,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Total foodgrain,1498,882,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Kharif     ,Urad,2600,1000,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Rabi       ,Jowar,23500,3900,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Rabi       ,Other  Rabi pulses,350,15,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Rabi       ,Wheat,55900,20400,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Summer     ,Rice,2,3,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1997,Whole Year ,Cotton(lint),524,25400,24.82652,6.0844,40,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Arhar/Tur,51100,35000,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Bajra,100,100,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Castor seed,200,100,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Cotton(lint),56500,69900,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Groundnut,12600,11100,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Jowar,54500,55900,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Moong(Green Gram),2900,900,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Other Cereals & Millets,500,300,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Other Kharif pulses,2400,1000,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Rice,29000,40000,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Sesamum,700,200,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Soyabean,253300,234600,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Sugarcane,600,56400,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Sunflower,200,100,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Kharif     ,Urad,2800,700,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Rabi       ,Gram,37300,21900,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Rabi       ,Jowar,21500,11500,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Rabi       ,Linseed,13100,3500,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Rabi       ,Other  Rabi pulses,2700,1200,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Rabi       ,Rapeseed &Mustard,1000,200,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Rabi       ,Sesamum,1000,200,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Rabi       ,Sunflower,2800,1400,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Rabi       ,Wheat,61700,67900,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Summer     ,Groundnut,1400,1600,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Summer     ,Rice,200,300,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1998,Summer     ,Sunflower,500,500,24.3825,24.1666,58,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Arhar/Tur,51100,46500,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Bajra,100,100,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Castor seed,300,100,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Cotton(lint),63400,103700,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Groundnut,11200,8700,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Jowar,50500,44300,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Maize,300,300,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Moong(Green Gram),2900,700,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Niger seed,100,0,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Other Kharif pulses,2500,1300,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Rice,37300,41500,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Sesamum,300,100,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Small millets,500,300,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Soyabean,239900,226500,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Sunflower,100,100,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Kharif     ,Urad,2700,700,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Rabi       ,Gram,38100,22100,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Rabi       ,Jowar,19300,8300,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Rabi       ,Linseed,11700,3700,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Rabi       ,Other  Rabi pulses,3800,1700,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Rabi       ,Rapeseed &Mustard,700,200,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Rabi       ,Sesamum,700,200,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Rabi       ,Sunflower,2700,1600,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Rabi       ,Wheat,62600,70900,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Summer     ,Groundnut,1600,1200,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Summer     ,Rice,400,700,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Summer     ,Sunflower,600,700,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,1999,Whole Year ,Sugarcane,700,61900,24.3,10.9078,43,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Arhar/Tur,48700,30200,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Castor seed,100,100,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Cotton(lint),71100,63100,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Groundnut,10300,6200,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Jowar,47500,43900,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Maize,500,500,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Moong(Green Gram),2700,1100,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Other Kharif pulses,7400,2700,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Rice,37500,37100,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Sesamum,300,100,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Soyabean,221800,173900,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Sunflower,100,100,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Kharif     ,Urad,2600,1300,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Rabi       ,Gram,26700,12900,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Rabi       ,Jowar,9900,2300,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Rabi       ,Linseed,6800,1700,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Rabi       ,Other  Rabi pulses,600,200,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Rabi       ,Rapeseed &Mustard,200,10,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Rabi       ,Sesamum,300,100,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Rabi       ,Sunflower,900,500,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Rabi       ,Wheat,32400,33400,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Summer     ,Groundnut,400,500,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Summer     ,Rice,200,300,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Summer     ,Sunflower,200,100,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2000,Whole Year ,Sugarcane,900,71200,24.3758,25.3784,35,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Arhar/Tur,50600,56300,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Castor seed,300,200,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Cotton(lint),80100,76700,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Groundnut,9800,6600,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Jowar,47900,39000,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Maize,400,1000,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Moong(Green Gram),2700,1400,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Other Kharif pulses,3500,900,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Rice,42500,54700,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Sesamum,400,100,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Soyabean,193300,193300,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Sunflower,100,100,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Kharif     ,Urad,2400,400,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Rabi       ,Gram,30300,19400,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Rabi       ,Jowar,9800,4000,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Rabi       ,Linseed,6800,2300,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Rabi       ,Other  Rabi pulses,700,400,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Rabi       ,Rapeseed &Mustard,200,100,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Rabi       ,Sunflower,200,100,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Rabi       ,Wheat,30600,32900,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Summer     ,Groundnut,1000,1200,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Summer     ,Rice,200,400,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2001,Whole Year ,Sugarcane,900,52400,23.9694,15.277,27,Loamy
Maharashtra,NAGPUR,2002,Kharif     ,Arhar/Tur,50000,26700,24.7042,34.9258,43,Loamy
Maharashtra,NAGPUR,2002,Kharif     ,Castor seed,200,100,24.7042,34.9258,43,Loamy
Maharashtra,NAGPUR,2002,Kharif     ,Cotton(lint),73400,71200,24.7042,34.9258,43,Loamy
Maharashtra,NAGPUR,2002,Kharif     ,Groundnut,7100,4500,24.7042,34.9258,43,Loamy
Maharashtra,NAGPUR,2002,Kharif     ,Jowar,46500,43700,24.7042,34.9258,43,Loamy
